loan_amnt,term,int_rate,annual_inc,dti,home_ownership,grade
10000.0, 36 months,8.49,110000.0,5.09,RENT,B
12000.0, 36 months,12.88,110000.0,9.44,MORTGAGE,C
23525.0, 60 months,17.97,70000.0,13.33,MORTGAGE,D
15000.0, 36 months,10.78,35000.0,10.91,RENT,B
12000.0, 60 months,10.64,56000.0,31.76,RENT,B
7000.0, 36 months,11.22,80000.0,24.37,RENT,B
24000.0, 60 months,11.48,53000.0,3.49,MORTGAGE,B
20000.0, 36 months,5.32,200000.0,10.38,MORTGAGE,A
12000.0, 36 months,11.99,40000.0,29.79,MORTGAGE,C
35000.0, 36 months,8.49,105000.0,25.62,MORTGAGE,B
3600.0, 36 months,15.77,70000.0,14.33,RENT,D
15000.0, 36 months,9.17,40500.0,31.17,MORTGAGE,B
14750.0, 36 months,16.99,41000.0,18.38,RENT,D
19675.0, 36 months,10.64,78000.0,19.63,OWN,B
18000.0, 36 months,8.38,55000.0,18.2,MORTGAGE,B
2975.0, 36 months,21.48,40000.0,6.9,RENT,E
10000.0, 36 months,6.49,51000.0,6.0,RENT,A
10000.0, 36 months,11.48,75000.0,25.06,OWN,B
28000.0, 36 months,5.32,205000.0,18.87,MORTGAGE,A
32000.0, 60 months,22.45,225000.0,9.89,MORTGAGE,F
5000.0, 36 months,20.5,18406.0,31.89,RENT,E
11200.0, 60 months,12.88,42000.0,18.23,MORTGAGE,C
1500.0, 36 months,6.49,45000.0,16.11,MORTGAGE,A
28000.0, 36 months,7.91,150000.0,11.51,RENT,A
6050.0, 36 months,7.89,52000.0,24.11,MORTGAGE,A
5600.0, 36 months,9.17,41500.0,15.64,MORTGAGE,B
3850.0, 36 months,21.48,88000.0,6.23,RENT,E
4000.0, 36 months,21.48,28000.0,11.66,MORTGAGE,E
20000.0, 36 months,11.99,55000.0,15.98,MORTGAGE,C
4200.0, 36 months,13.18,80000.0,29.81,RENT,C
5500.0, 36 months,7.91,49500.0,14.19,RENT,A
2200.0, 36 months,13.99,48000.0,6.81,MORTGAGE,C
2925.0, 36 months,17.27,50000.0,6.6,RENT,D
13000.0, 36 months,5.32,86000.0,18.53,RENT,A
24000.0, 36 months,6.24,107444.0,10.54,RENT,A
35000.0, 60 months,20.99,132000.0,1.44,MORTGAGE,E
2400.0, 36 months,10.64,38946.0,5.24,RENT,B
8000.0, 36 months,13.44,95000.0,38.42,RENT,C
25000.0, 36 months,11.48,110000.0,14.3,MORTGAGE,B
6000.0, 36 months,11.99,48000.0,18.95,RENT,C
7000.0, 36 months,8.49,46000.0,1.54,RENT,B
25000.0, 36 months,7.89,100000.0,15.69,RENT,A
7900.0, 36 months,17.57,54000.0,7.6,MORTGAGE,D
20000.0, 36 months,9.17,113544.0,21.86,MORTGAGE,B
7500.0, 36 months,8.49,95000.0,5.15,MORTGAGE,B
12000.0, 36 months,10.78,63000.0,10.08,RENT,B
17600.0, 36 months,9.8,98000.0,24.88,MORTGAGE,B
5000.0, 36 months,6.49,38000.0,16.36,RENT,A
35000.0, 36 months,9.17,164000.0,7.08,MORTGAGE,B
24000.0, 60 months,11.99,100000.0,13.2,MORTGAGE,C
2325.0, 36 months,16.59,72000.0,13.55,MORTGAGE,D
12225.0, 36 months,19.48,34000.0,31.31,OWN,E
6000.0, 36 months,10.78,30000.0,8.16,RENT,B
14000.0, 36 months,7.91,110000.0,20.17,OWN,A
12000.0, 36 months,6.49,65000.0,19.24,MORTGAGE,A
7200.0, 36 months,10.78,30000.0,21.12,RENT,B
20000.0, 60 months,15.77,57000.0,21.09,RENT,D
12000.0, 36 months,13.44,53500.0,31.83,MORTGAGE,C
5000.0, 36 months,13.18,96500.0,18.49,OWN,C
4000.0, 36 months,7.91,41027.0,24.98,RENT,A
15000.0, 36 months,7.89,85000.0,13.58,MORTGAGE,A
30000.0, 36 months,13.99,95000.0,12.39,RENT,C
24000.0, 60 months,15.77,80000.0,26.97,MORTGAGE,D
20000.0, 36 months,11.22,107500.0,25.14,MORTGAGE,B
5600.0, 36 months,13.44,46000.0,7.99,RENT,C
10000.0, 36 months,25.09,110000.0,11.83,RENT,F
6000.0, 36 months,6.24,40000.0,7.68,RENT,A
30000.0, 60 months,19.48,88000.0,18.47,MORTGAGE,E
18000.0, 36 months,10.78,91000.0,5.5,OWN,B
11000.0, 36 months,10.78,65000.0,13.79,RENT,B
11225.0, 36 months,16.59,31200.0,12.85,RENT,D
12000.0, 36 months,17.97,38000.0,39.42,RENT,D
26400.0, 60 months,15.77,72000.0,33.47,OWN,D
16450.0, 36 months,14.48,34320.0,19.09,RENT,C
4000.0, 36 months,12.88,40000.0,14.43,MORTGAGE,C
20000.0, 36 months,9.8,64000.0,20.63,MORTGAGE,B
9000.0, 36 months,11.48,115000.0,9.47,RENT,B
18000.0, 36 months,11.48,106931.0,22.9,MORTGAGE,B
35000.0, 60 months,19.48,123000.0,21.53,MORTGAGE,E
2150.0, 36 months,7.91,60000.0,6.88,RENT,A
8000.0, 36 months,9.8,55000.0,10.16,RENT,B
25000.0, 36 months,11.48,60000.0,18.12,OWN,B
2500.0, 36 months,15.77,48000.0,17.13,OWN,D
6000.0, 36 months,6.49,101000.0,4.19,MORTGAGE,A
12000.0, 60 months,8.49,68000.0,12.02,MORTGAGE,B
5125.0, 36 months,12.59,40884.0,36.84,MORTGAGE,C
7400.0, 36 months,8.49,128000.0,6.73,RENT,B
12000.0, 60 months,16.59,101000.0,22.96,MORTGAGE,D
20000.0, 36 months,11.99,115000.0,19.64,RENT,C
10800.0, 60 months,18.99,50000.0,34.76,MORTGAGE,E
32000.0, 60 months,9.17,114400.0,10.21,MORTGAGE,B
17725.0, 60 months,18.49,75000.0,34.13,RENT,E
19300.0, 60 months,11.48,45000.0,23.07,MORTGAGE,B
5200.0, 36 months,11.22,27000.0,14.18,RENT,B
16000.0, 60 months,12.88,50000.0,19.39,RENT,C
7000.0, 36 months,13.67,58000.0,35.3,MORTGAGE,C
35000.0, 60 months,13.99,100000.0,16.84,MORTGAGE,C
20000.0, 36 months,6.49,100000.0,0.92,RENT,A
35000.0, 36 months,8.49,90000.0,15.71,OWN,B
6000.0, 36 months,12.88,38969.0,17.06,RENT,C
15000.0, 36 months,9.8,33000.0,2.73,MORTGAGE,B
3950.0, 36 months,11.99,50000.0,32.79,MORTGAGE,C
12000.0, 36 months,9.17,40000.0,22.92,MORTGAGE,B
5400.0, 36 months,14.85,53000.0,28.83,RENT,C
10000.0, 36 months,10.78,80000.0,13.67,MORTGAGE,B
24000.0, 60 months,13.18,110000.0,18.53,RENT,C
7200.0, 36 months,14.85,52000.0,39.21,RENT,C
28000.0, 60 months,21.48,78000.0,26.35,MORTGAGE,E
12000.0, 36 months,9.17,68000.0,21.78,RENT,B
14100.0, 36 months,16.59,42000.0,15.97,RENT,D
22000.0, 36 months,11.48,117000.0,15.34,RENT,B
15000.0, 36 months,11.99,75000.0,5.28,MORTGAGE,C
22500.0, 60 months,18.2,45000.0,21.26,RENT,E
10000.0, 36 months,7.91,25000.0,23.33,OWN,A
21000.0, 36 months,15.77,120000.0,24.36,MORTGAGE,D
17300.0, 36 months,18.99,88000.0,22.2,MORTGAGE,E
35000.0, 36 months,10.78,130000.0,25.24,OWN,B
10000.0, 36 months,18.2,65000.0,13.81,RENT,E
4000.0, 36 months,11.99,85000.0,5.92,MORTGAGE,C
22000.0, 60 months,8.49,110000.0,9.32,MORTGAGE,B
29850.0, 36 months,17.97,225000.0,0.37,OWN,D
19200.0, 60 months,19.89,75000.0,8.96,RENT,E
4500.0, 36 months,16.59,86000.0,28.79,MORTGAGE,D
4200.0, 36 months,9.17,40000.0,28.65,OWN,B
11000.0, 36 months,14.48,73000.0,39.47,MORTGAGE,C
20000.0, 36 months,8.49,63000.0,16.19,MORTGAGE,B
30000.0, 60 months,9.8,104000.0,22.57,MORTGAGE,B
8000.0, 36 months,13.44,60000.0,20.14,MORTGAGE,C
30000.0, 36 months,7.26,103000.0,13.11,RENT,A
19200.0, 60 months,14.85,48961.0,25.47,MORTGAGE,C
28000.0, 60 months,14.85,85000.0,34.29,MORTGAGE,C
20000.0, 36 months,13.99,81000.0,34.55,MORTGAGE,C
26400.0, 36 months,13.99,60000.0,37.92,MORTGAGE,C
9000.0, 36 months,7.91,55000.0,19.2,MORTGAGE,A
25600.0, 60 months,7.91,150000.0,10.88,OWN,A
8000.0, 36 months,7.49,80000.0,3.23,MORTGAGE,A
16500.0, 36 months,7.49,57225.0,7.15,RENT,A
22000.0, 36 months,7.49,75000.0,24.78,RENT,A
3600.0, 36 months,18.49,65000.0,16.36,MORTGAGE,D
12350.0, 36 months,11.99,34000.0,34.16,MORTGAGE,C
5000.0, 36 months,11.48,38000.0,28.49,RENT,B
15675.0, 60 months,16.99,41000.0,30.71,MORTGAGE,D
6000.0, 36 months,13.44,38700.0,23.26,OWN,C
8500.0, 36 months,17.27,85000.0,15.76,MORTGAGE,D
10000.0, 36 months,5.32,68000.0,14.61,RENT,A
13150.0, 36 months,7.91,59000.0,24.69,RENT,A
35000.0, 36 months,17.97,115000.0,16.1,RENT,D
6600.0, 36 months,9.76,40000.0,19.08,RENT,B
15000.0, 36 months,9.8,89000.0,19.5,RENT,B
17000.0, 60 months,19.89,50000.0,5.2,MORTGAGE,E
19900.0, 60 months,21.48,64000.0,28.05,MORTGAGE,E
15300.0, 36 months,16.99,45000.0,18.35,MORTGAGE,D
10000.0, 36 months,12.88,80000.0,14.8,MORTGAGE,C
10000.0, 36 months,9.76,94000.0,9.46,MORTGAGE,B
31000.0, 36 months,6.99,87000.0,20.29,MORTGAGE,A
10000.0, 60 months,14.85,78000.0,27.0,RENT,C
12000.0, 36 months,8.38,40000.0,18.17,RENT,B
5000.0, 36 months,14.85,53000.0,22.72,RENT,C
10000.0, 36 months,12.88,150000.0,17.09,RENT,C
29750.0, 36 months,15.77,62000.0,21.54,MORTGAGE,D
10000.0, 60 months,17.27,50000.0,33.35,RENT,D
5000.0, 36 months,6.89,48000.0,24.28,RENT,A
4850.0, 36 months,7.49,56000.0,6.15,MORTGAGE,A
10000.0, 36 months,9.17,120000.0,12.13,MORTGAGE,B
20150.0, 36 months,14.48,56000.0,29.49,RENT,C
12000.0, 36 months,11.48,93000.0,13.52,RENT,B
10000.0, 36 months,5.32,80000.0,25.73,MORTGAGE,A
17600.0, 36 months,5.32,50000.0,11.76,RENT,A
4450.0, 36 months,15.41,23892.0,28.47,OWN,D
30000.0, 36 months,14.85,100000.0,10.79,RENT,C
10000.0, 36 months,11.48,49000.0,21.7,MORTGAGE,B
15000.0, 36 months,11.99,70000.0,13.41,RENT,C
21000.0, 60 months,11.22,86000.0,10.97,MORTGAGE,B
12000.0, 36 months,11.99,60000.0,14.12,RENT,C
20275.0, 60 months,18.2,110000.0,12.23,OWN,E
7400.0, 36 months,17.97,88000.0,28.41,RENT,D
14400.0, 36 months,11.99,50000.0,25.32,MORTGAGE,C
8000.0, 36 months,12.59,76700.0,14.79,RENT,C
6000.0, 36 months,14.48,34000.0,19.06,RENT,C
7500.0, 36 months,12.59,47000.0,20.45,OWN,C
23000.0, 36 months,9.8,90247.0,17.09,MORTGAGE,B
7000.0, 36 months,9.76,70000.0,28.28,MORTGAGE,B
10000.0, 36 months,9.17,75000.0,17.71,MORTGAGE,B
7200.0, 36 months,7.91,75000.0,27.33,MORTGAGE,A
15000.0, 36 months,5.32,170000.0,9.37,MORTGAGE,A
13000.0, 60 months,7.91,52000.0,9.42,MORTGAGE,A
12000.0, 36 months,8.49,90000.0,19.83,RENT,B
6000.0, 36 months,8.49,60000.0,8.12,RENT,B
5000.0, 36 months,11.48,65000.0,13.74,RENT,B
3600.0, 36 months,11.48,85000.0,17.44,MORTGAGE,B
1000.0, 36 months,11.22,40000.0,34.41,MORTGAGE,B
14000.0, 60 months,18.99,52000.0,14.1,MORTGAGE,E
4200.0, 36 months,13.67,30000.0,24.24,MORTGAGE,C
2800.0, 36 months,9.76,65000.0,11.28,RENT,B
8525.0, 36 months,18.99,65000.0,15.77,MORTGAGE,E
35000.0, 36 months,13.99,121000.0,9.23,OWN,C
15000.0, 36 months,9.17,100000.0,34.89,RENT,B
30000.0, 36 months,11.99,95500.0,10.56,OWN,C
15000.0, 36 months,9.17,90509.0,6.27,RENT,B
9000.0, 36 months,9.17,84000.0,15.36,MORTGAGE,B
15000.0, 36 months,5.32,103000.0,15.54,RENT,A
6500.0, 36 months,7.26,65000.0,29.36,MORTGAGE,A
30000.0, 60 months,11.99,106000.0,20.25,MORTGAGE,C
8000.0, 36 months,11.48,65000.0,13.0,MORTGAGE,B
14000.0, 36 months,7.89,45000.0,16.88,MORTGAGE,A
25000.0, 60 months,15.77,68015.0,36.42,MORTGAGE,D
9700.0, 36 months,17.97,40000.0,20.97,RENT,D
11150.0, 36 months,11.48,49000.0,14.11,MORTGAGE,B
16500.0, 36 months,8.38,67000.0,15.06,RENT,B
16000.0, 36 months,6.49,70000.0,25.22,RENT,A
12000.0, 36 months,10.78,54000.0,15.07,RENT,B
13150.0, 36 months,5.32,40000.0,20.25,RENT,A
20000.0, 60 months,16.59,68500.0,32.31,MORTGAGE,D
8000.0, 36 months,7.49,150000.0,7.6,RENT,A
9000.0, 36 months,5.32,34068.0,11.62,MORTGAGE,A
28000.0, 36 months,5.32,105000.0,23.67,MORTGAGE,A
19300.0, 36 months,8.49,42000.0,16.74,MORTGAGE,B
27000.0, 60 months,18.49,55000.0,36.18,RENT,D
20000.0, 36 months,9.76,105000.0,17.81,MORTGAGE,B
18000.0, 36 months,10.78,68000.0,9.75,MORTGAGE,B
16000.0, 36 months,8.49,65000.0,7.77,MORTGAGE,B
20000.0, 36 months,5.32,85000.0,21.35,MORTGAGE,A
35000.0, 36 months,18.99,96437.0,25.29,OWN,E
9000.0, 36 months,17.97,50000.0,30.68,MORTGAGE,D
9600.0, 36 months,8.38,45508.0,38.53,OWN,B
14400.0, 60 months,17.97,64500.0,21.4,RENT,D
6000.0, 36 months,9.17,65000.0,20.9,RENT,B
15000.0, 36 months,9.17,90000.0,16.59,RENT,B
18000.0, 60 months,18.99,57100.0,5.63,MORTGAGE,E
3500.0, 36 months,6.49,56000.0,19.03,MORTGAGE,A
25000.0, 60 months,15.77,143200.0,31.8,RENT,D
15600.0, 36 months,9.17,120000.0,16.56,RENT,B
16000.0, 36 months,10.64,47600.0,16.46,RENT,B
10000.0, 36 months,7.89,55000.0,12.2,MORTGAGE,A
20000.0, 60 months,16.59,70000.0,32.45,MORTGAGE,D
11000.0, 36 months,13.99,30600.0,30.67,RENT,C
11725.0, 60 months,18.49,58000.0,19.99,RENT,D
16800.0, 36 months,5.32,106080.0,4.65,MORTGAGE,A
16075.0, 36 months,12.88,66666.0,13.29,OWN,C
20000.0, 36 months,10.78,65000.0,25.7,OWN,B
3825.0, 36 months,26.77,12000.0,21.0,OWN,G
35000.0, 36 months,7.91,220000.0,12.46,RENT,A
12000.0, 36 months,9.17,50000.0,20.45,RENT,B
21000.0, 36 months,5.32,90156.0,34.77,MORTGAGE,A
8000.0, 36 months,7.89,80000.0,11.46,RENT,A
28000.0, 60 months,9.17,125000.0,16.95,MORTGAGE,B
2000.0, 36 months,9.17,36400.0,29.01,RENT,B
9000.0, 36 months,7.26,42000.0,19.86,MORTGAGE,A
15600.0, 60 months,13.44,52000.0,15.37,MORTGAGE,C
35000.0, 36 months,8.49,150000.0,6.59,RENT,B
10000.0, 36 months,8.49,42000.0,33.77,MORTGAGE,B
14400.0, 60 months,16.55,48000.0,21.3,RENT,D
28000.0, 36 months,6.99,95000.0,23.83,MORTGAGE,A
3775.0, 36 months,11.99,17795.0,34.01,RENT,C
6000.0, 36 months,9.8,40000.0,12.57,RENT,B
21000.0, 36 months,10.64,120000.0,16.72,MORTGAGE,B
15000.0, 36 months,6.49,45000.0,15.25,OWN,A
10000.0, 36 months,9.17,60000.0,8.0,MORTGAGE,B
7450.0, 36 months,13.18,14900.0,28.85,RENT,C
6025.0, 36 months,14.85,65000.0,27.14,MORTGAGE,C
35000.0, 60 months,18.49,88000.0,9.29,RENT,E
6500.0, 36 months,9.17,40000.0,19.35,RENT,B
18875.0, 60 months,16.55,52200.0,28.02,MORTGAGE,D
12000.0, 60 months,13.44,70000.0,18.4,RENT,C
20000.0, 36 months,13.99,60000.0,12.24,RENT,C
25000.0, 36 months,12.88,100000.0,10.5,RENT,C
15600.0, 36 months,9.8,47000.0,3.52,RENT,B
5000.0, 36 months,9.8,67800.0,3.42,MORTGAGE,B
35000.0, 36 months,15.77,84468.0,16.85,RENT,D
8000.0, 36 months,15.77,93000.0,37.44,MORTGAGE,D
1500.0, 36 months,9.8,90000.0,8.83,OWN,B
7000.0, 36 months,9.17,90000.0,18.12,OWN,B
6000.0, 36 months,8.49,90000.0,13.27,MORTGAGE,B
21000.0, 36 months,5.32,225000.0,14.99,MORTGAGE,A
12000.0, 36 months,9.17,67000.0,11.95,MORTGAGE,B
18000.0, 36 months,12.59,130000.0,3.42,RENT,C
2500.0, 36 months,11.99,18000.0,28.73,MORTGAGE,C
20000.0, 36 months,5.32,100000.0,13.32,MORTGAGE,A
2400.0, 36 months,16.99,62000.0,38.7,MORTGAGE,D
2000.0, 36 months,13.44,75600.0,10.17,OWN,C
10000.0, 36 months,6.49,160000.0,11.69,MORTGAGE,A
15000.0, 36 months,9.8,52500.0,4.96,RENT,B
15000.0, 36 months,11.99,41000.0,14.17,MORTGAGE,C
7800.0, 36 months,6.24,41000.0,26.14,RENT,A
20000.0, 36 months,11.99,175000.0,7.86,MORTGAGE,C
24000.0, 60 months,13.18,92000.0,30.92,MORTGAGE,C
10000.0, 36 months,10.64,98000.0,18.49,RENT,B
7000.0, 36 months,9.17,70000.0,16.1,RENT,B
15000.0, 60 months,11.48,85000.0,18.11,MORTGAGE,B
14500.0, 60 months,13.18,130000.0,4.19,MORTGAGE,C
2650.0, 36 months,20.99,63000.0,24.44,MORTGAGE,E
5600.0, 36 months,14.85,39240.0,23.33,RENT,C
11400.0, 36 months,12.59,70000.0,17.93,MORTGAGE,C
9500.0, 36 months,11.22,38000.0,18.22,MORTGAGE,B
27000.0, 36 months,11.99,85000.0,17.75,MORTGAGE,C
2000.0, 36 months,24.24,13692.0,20.16,RENT,F
3000.0, 36 months,13.44,40000.0,21.21,RENT,C
21600.0, 36 months,8.49,60000.0,17.42,MORTGAGE,B
4000.0, 36 months,11.48,56000.0,12.82,RENT,B
15000.0, 36 months,16.59,75496.0,25.04,MORTGAGE,D
30000.0, 36 months,12.88,100000.0,16.21,RENT,C
30000.0, 36 months,8.38,140000.0,22.46,MORTGAGE,B
3900.0, 36 months,15.41,40000.0,27.72,MORTGAGE,D
5000.0, 36 months,8.49,50000.0,0.0,MORTGAGE,B
6500.0, 36 months,10.78,35000.0,20.82,OWN,B
9600.0, 36 months,10.78,46000.0,11.06,MORTGAGE,B
26575.0, 36 months,10.78,80900.0,31.55,MORTGAGE,B
5400.0, 36 months,6.24,110000.0,27.64,MORTGAGE,A
16000.0, 60 months,9.8,104000.0,17.64,RENT,B
15000.0, 60 months,13.18,62000.0,17.33,MORTGAGE,C
13875.0, 60 months,11.99,32500.0,23.53,MORTGAGE,C
2000.0, 36 months,9.17,62000.0,6.35,MORTGAGE,B
4800.0, 36 months,16.99,30000.0,31.44,RENT,D
15000.0, 36 months,5.32,130000.0,14.31,MORTGAGE,A
11925.0, 36 months,8.49,50000.0,28.44,MORTGAGE,B
7000.0, 36 months,13.18,42000.0,6.58,RENT,C
20000.0, 60 months,9.17,70000.0,27.76,RENT,B
10000.0, 36 months,11.48,33000.0,21.75,RENT,B
12000.0, 36 months,10.64,120000.0,6.4,MORTGAGE,B
11350.0, 36 months,16.59,23208.0,30.4,MORTGAGE,D
2550.0, 36 months,13.18,45000.0,10.99,MORTGAGE,C
3000.0, 36 months,9.17,25255.0,21.23,RENT,B
10000.0, 36 months,10.78,85000.0,11.65,MORTGAGE,B
16000.0, 36 months,8.49,102000.0,35.88,MORTGAGE,B
15000.0, 36 months,7.49,50000.0,12.89,MORTGAGE,A
3000.0, 36 months,11.48,45000.0,15.73,MORTGAGE,B
20000.0, 36 months,7.91,60000.0,14.56,MORTGAGE,A
15000.0, 60 months,11.99,135000.0,6.64,OWN,C
6000.0, 36 months,9.17,72000.0,2.8,OWN,B
15000.0, 36 months,11.22,50000.0,14.45,MORTGAGE,B
15000.0, 60 months,18.99,92000.0,29.23,RENT,E
30800.0, 36 months,16.55,70000.0,15.73,RENT,D
24000.0, 60 months,21.48,57774.0,24.05,MORTGAGE,E
15725.0, 60 months,11.48,60000.0,27.96,MORTGAGE,B
1000.0, 36 months,11.99,53000.0,18.57,RENT,C
12800.0, 36 months,5.32,61500.0,27.4,MORTGAGE,A
8000.0, 36 months,13.99,117000.0,13.93,RENT,C
8500.0, 36 months,14.48,53000.0,13.88,RENT,C
18200.0, 36 months,11.99,82000.0,19.51,MORTGAGE,C
32400.0, 60 months,17.57,396000.0,7.88,MORTGAGE,D
15000.0, 36 months,10.78,72000.0,14.28,OWN,B
25000.0, 60 months,15.77,58000.0,15.27,MORTGAGE,D
1600.0, 36 months,7.89,47000.0,12.31,MORTGAGE,A
2400.0, 36 months,17.97,25000.0,16.03,RENT,D
16000.0, 36 months,9.8,72000.0,21.45,MORTGAGE,B
15000.0, 36 months,9.76,76000.0,11.21,MORTGAGE,B
2500.0, 36 months,11.99,37000.0,21.21,RENT,C
9000.0, 36 months,7.91,77000.0,25.81,MORTGAGE,A
15000.0, 36 months,9.17,100000.0,10.69,MORTGAGE,B
5000.0, 36 months,9.17,100000.0,14.17,MORTGAGE,B
7200.0, 36 months,25.99,40000.0,8.55,MORTGAGE,F
28000.0, 60 months,13.44,120000.0,12.25,RENT,C
21000.0, 36 months,10.78,100000.0,29.75,MORTGAGE,B
8000.0, 36 months,7.49,72000.0,29.73,MORTGAGE,A
10200.0, 36 months,7.89,32000.0,26.07,MORTGAGE,A
12000.0, 36 months,15.41,80000.0,18.89,OWN,D
15000.0, 36 months,13.99,75000.0,17.5,MORTGAGE,C
24000.0, 36 months,5.32,96000.0,28.49,MORTGAGE,A
15000.0, 36 months,8.49,70000.0,16.12,RENT,B
5775.0, 36 months,25.99,38300.0,9.77,RENT,F
11000.0, 36 months,7.91,60000.0,28.36,MORTGAGE,A
25000.0, 36 months,14.85,81000.0,16.79,MORTGAGE,C
11500.0, 36 months,9.17,48000.0,17.15,RENT,B
7800.0, 36 months,9.17,94000.0,10.24,RENT,B
16000.0, 36 months,7.91,60000.0,37.41,MORTGAGE,A
13600.0, 60 months,13.99,50000.0,24.44,RENT,C
24175.0, 36 months,9.76,52575.0,24.88,RENT,B
20000.0, 60 months,11.99,125000.0,11.42,RENT,C
8675.0, 36 months,14.85,44000.0,26.49,RENT,C
13000.0, 60 months,10.78,32736.0,26.32,RENT,B
3600.0, 36 months,14.85,60000.0,8.3,RENT,C
10000.0, 36 months,13.44,25500.0,32.75,RENT,C
18475.0, 36 months,9.8,42000.0,18.21,MORTGAGE,B
18875.0, 60 months,17.57,54700.0,30.96,MORTGAGE,D
35000.0, 36 months,17.27,120000.0,25.62,RENT,D
12000.0, 36 months,12.88,75000.0,23.14,RENT,C
16000.0, 36 months,12.88,61200.0,20.75,RENT,C
6500.0, 36 months,7.91,85000.0,3.97,MORTGAGE,A
8350.0, 36 months,16.99,51000.0,34.4,MORTGAGE,D
29125.0, 36 months,7.49,145000.0,25.75,RENT,A
20000.0, 60 months,10.78,63000.0,10.78,MORTGAGE,B
27300.0, 60 months,17.97,65000.0,17.02,MORTGAGE,D
9600.0, 36 months,11.99,76899.0,16.54,MORTGAGE,C
24000.0, 60 months,14.85,125000.0,17.86,MORTGAGE,C
10525.0, 36 months,17.97,88000.0,8.11,MORTGAGE,D
17000.0, 60 months,11.48,70000.0,17.21,OWN,B
6525.0, 36 months,17.97,65000.0,27.02,RENT,D
35000.0, 36 months,17.57,225000.0,20.83,OWN,D
15000.0, 36 months,11.99,90823.0,19.98,RENT,C
2525.0, 36 months,19.99,51000.0,12.66,RENT,E
12000.0, 36 months,5.32,110000.0,16.19,MORTGAGE,A
13675.0, 36 months,18.99,38000.0,23.37,RENT,E
6000.0, 36 months,10.78,36500.0,19.14,MORTGAGE,B
5000.0, 36 months,5.32,110000.0,19.7,OWN,A
10000.0, 36 months,9.17,45500.0,28.09,MORTGAGE,B
28000.0, 36 months,5.32,150000.0,11.71,RENT,A
3600.0, 36 months,7.91,51000.0,12.92,MORTGAGE,A
10500.0, 60 months,14.85,25000.0,13.42,RENT,C
8400.0, 36 months,11.99,62500.0,37.08,MORTGAGE,C
30000.0, 60 months,11.99,128000.0,27.36,MORTGAGE,C
10000.0, 36 months,14.85,54000.0,8.49,MORTGAGE,C
5000.0, 36 months,9.17,55000.0,12.39,MORTGAGE,B
7000.0, 36 months,6.49,86000.0,26.15,MORTGAGE,A
5000.0, 36 months,9.17,50000.0,9.58,OWN,B
18025.0, 36 months,13.44,48000.0,24.95,MORTGAGE,C
8000.0, 36 months,9.8,40000.0,25.15,RENT,B
8000.0, 36 months,11.99,127963.0,25.13,MORTGAGE,C
9500.0, 36 months,9.17,95000.0,9.36,RENT,B
20450.0, 36 months,16.99,71000.0,30.02,RENT,D
7000.0, 36 months,9.17,32000.0,24.53,OWN,B
8000.0, 36 months,6.49,62000.0,16.71,MORTGAGE,A
2000.0, 36 months,10.78,54200.0,26.46,MORTGAGE,B
16000.0, 36 months,11.99,85000.0,26.68,MORTGAGE,C
15000.0, 60 months,15.77,57000.0,22.02,MORTGAGE,D
12075.0, 36 months,14.85,69100.0,9.45,MORTGAGE,C
8600.0, 36 months,7.91,126202.0,11.84,MORTGAGE,A
3000.0, 36 months,14.85,54000.0,17.04,MORTGAGE,C
25000.0, 60 months,9.17,140000.0,12.39,MORTGAGE,B
15000.0, 36 months,11.22,56900.0,28.58,RENT,B
10000.0, 36 months,7.91,36000.0,19.63,RENT,A
12000.0, 60 months,13.44,42200.0,17.72,RENT,C
10000.0, 36 months,13.44,40000.0,26.13,MORTGAGE,C
15000.0, 36 months,6.99,117000.0,4.66,MORTGAGE,A
3000.0, 36 months,11.48,48000.0,4.13,MORTGAGE,B
8000.0, 36 months,7.89,90620.0,33.58,MORTGAGE,A
33600.0, 36 months,10.78,104000.0,14.01,RENT,B
15000.0, 36 months,10.64,78800.0,14.32,MORTGAGE,B
10650.0, 60 months,17.57,63000.0,33.03,MORTGAGE,D
15000.0, 36 months,17.27,65000.0,18.24,RENT,D
5000.0, 36 months,11.22,119500.0,8.82,RENT,B
20000.0, 36 months,9.17,110000.0,7.57,RENT,B
2500.0, 36 months,13.44,40000.0,31.38,RENT,C
35000.0, 36 months,9.17,148000.0,19.03,OWN,B
30000.0, 60 months,9.17,120000.0,18.53,MORTGAGE,B
28000.0, 36 months,6.99,300000.0,5.0,MORTGAGE,A
9500.0, 36 months,6.89,56000.0,21.42,RENT,A
8000.0, 36 months,12.88,125400.0,12.92,MORTGAGE,C
35000.0, 36 months,16.59,105000.0,27.22,MORTGAGE,D
26075.0, 36 months,18.99,72470.0,27.59,RENT,E
15000.0, 36 months,13.99,46000.0,31.07,MORTGAGE,C
23000.0, 36 months,9.17,110000.0,28.3,RENT,B
18000.0, 36 months,13.99,90000.0,37.49,MORTGAGE,C
24000.0, 60 months,7.91,91000.0,23.06,MORTGAGE,A
1000.0, 36 months,12.88,65000.0,10.52,RENT,C
5000.0, 36 months,9.17,86000.0,17.15,RENT,B
35000.0, 60 months,17.97,75000.0,35.02,RENT,D
30225.0, 60 months,28.99,83400.0,21.56,RENT,G
12000.0, 36 months,7.49,108000.0,6.92,MORTGAGE,A
20000.0, 36 months,5.32,110000.0,19.21,MORTGAGE,A
